Margaery,"He does not anticipate that Margaery seems to already know and not to care .","garden_of_bones","season_2"
Margaery Tyrell,"Renly introduces Catelyn to his new wife , Margaery Tyrell .","what_is_dead_may_never_die","season_2"
Margaery’s,"Deducing that this is Margaery’s doing , Cersei pays her a visit , to find Margaery busy gloating about her “exhausting” night with the King .","high_sparrow","season_5"
Marillion,"At the Crossroads Inn , Catelyn and Ser Rodrik Cassel , on their way home to Winterfell , are enjoying the hospitality of the innkeeper and , more reluctantly , the attempts by the troubadour Marillion to ingratiate himself with them .","cripples,_bastards_and_broken_things","season_1"
Mark Mylod,"Weiss , and directed by Mark Mylod .","high_sparrow","season_5"
Martell,"Bronn and Jaime approach the Water Gardens , wearing Martell disguises from the soldiers they killed .","unbowed,_unbent,_unbroken","season_5"
Martells,"Jaime , Bronn , Myrcella and Trystane say their farewells to the Martells to return to King's Landing .","mother's_mercy","season_5"
Martin,"Martin and directed by Daniel Minahan .","the_pointy_end","season_1"
Martyn,"At Riverrun , the prisoners Martyn and Willem Lannister ( squires fifteen and fourteen years old , respectively ) awake to hear shouting and fighting outside the door to their cell .","kissed_by_fire","season_3"
Martyn Lannister,"Edmure insists that they took valuable captives in the battle , Willem and Martyn Lannister , but Robb angrily points out that he did n't stop fighting because his sisters are held captive .","walk_of_punishment","season_3"
Master Mighdal,"Fennesz explains that he was not one of the slaves who toiled away at manual labor , but a well-educated teacher and servant to Master Mighdal , who employed him as a teacher for his own children .","the_children","season_4"
Master of Coin,"Eddard meets the council members : Lord Petyr `` Littlefinger '' Baelish , the king's Master of Coin and a friend of Eddard's wife from childhood ; Grand Maester Pycelle , the king's adviser in all matters scientific and academic ; Lord Renly Baratheon , the youngest of the king's two brothers and Master of Laws ; and Varys , a eunuch and the Master of Whisperers ( the head of the king's intelligence network ) .","lord_snow","season_1"
Master of Coin Mace Tyrell,"At a Small Council meeting , Master of Coin Mace Tyrell brings bad news that the Iron Bank of Braavos is starting to call in its debts from Westeros .","sons_of_the_harpy","season_5"
Master of Laws,"Eddard meets the council members : Lord Petyr `` Littlefinger '' Baelish , the king's Master of Coin and a friend of Eddard's wife from childhood ; Grand Maester Pycelle , the king's adviser in all matters scientific and academic ; Lord Renly Baratheon , the youngest of the king's two brothers and Master of Laws ; and Varys , a eunuch and the Master of Whisperers ( the head of the king's intelligence network ) .","lord_snow","season_1"
Master of Ships,"Tommen has apparently also decided to make Mace Tyrell the new Master of Coin in addition to his duties as Master of Ships , and extends the ( just now made up ) position of `` Master of War '' to Kevan Lannister .","the_house_of_black_and_white","season_5"
Master of War,"Tommen has apparently also decided to make Mace Tyrell the new Master of Coin in addition to his duties as Master of Ships , and extends the ( just now made up ) position of `` Master of War '' to Kevan Lannister .","the_house_of_black_and_white","season_5"
Master of Whisperers,"Eddard meets the council members : Lord Petyr `` Littlefinger '' Baelish , the king's Master of Coin and a friend of Eddard's wife from childhood ; Grand Maester Pycelle , the king's adviser in all matters scientific and academic ; Lord Renly Baratheon , the youngest of the king's two brothers and Master of Laws ; and Varys , a eunuch and the Master of Whisperers ( the head of the king's intelligence network ) .","lord_snow","season_1"
Masters,"One of the young slaves is already trying to convince his fellow men in chains to fight , but the older slaves argue they have no means to oppose their Masters , who have squashed every previous slave rebellion .","oathkeeper","season_4"
Matthos,"The ensuing conflagration devastates Stannis's fleet and destroys the ship of his high captain , Davos Seaworth , as well as killing Davos's son , Matthos .","blackwater","season_2"
Matthos Seaworth,"His son Matthos Seaworth encourages him to learn to read so that he can study the holy texts of the Lord of Light but Davos is happy to put his faith solely in Stannis .","the_night_lands","season_2"
May,"It first aired on May 22 , 2011 .","a_golden_crown","season_1"
Mazins,"Jon points out that they can summon the rest of the minor Houses , such as the Mormonts , Glovers , Cerwyns , and Mazins , to rival their enemies , and Sansa reveals Brynden's successful retaking of Riverrun , though she claims she learned via one of Ramsay's ravens in order to stop Jon from pursuing Littlefinger .","the_door","season_6"
Meera,"Later that night , Bran is awoken by a sound , and wakes his companions in time to see something large climbing out of the castle well ; Meera attacks and overpowers the intruder , who is revealed to be Samwell Tarly , accompanied by Gilly .","mhysa","season_3"
Meera Reed,"The boy introduces himself as Jojen Reed , and his sister as Meera Reed .","dark_wings,_dark_words","season_3"
Meereen,"Mero gives the slave three coins , one each from Volantis , Meereen , and Braavos , and tells her to randomly give them to the three mercenaries – the one who gets the Braavosi coin will kill the queen .","second_sons","season_3"
Meereenese,"A Meereenese prostitute helps them distract and kill some of the Second Sons , and when a patrol of Unsullied arrives , she feigns fear and directs them into a trap by pointing that the Sons of the Harpy ran into a narrow alleyway .","sons_of_the_harpy","season_5"
Meereenese Great Masters,"After he departs , Hizdahr zo Loraq presents his petition : the right to bury his father's remains in the Temple of the Graces , as he was one of the Meereenese Great Masters crucified on Daenerys's orders .","the_laws_of_gods_and_men","season_4"
Meereenese Knot,"Tyrion and Bronn then lead Pod into another room of the brothel , where Tyrion says that he wants to reward him for saving his life during the Battle of the Blackwater : he has paid for Podrick ( who has never had sex with a woman ) to enjoy the services of not one , but three prostitutes : Marei , Genna , and a contortionist named Kayla ( one of only four women in the world who can properly perform a `` Meereenese Knot '' ) .","walk_of_punishment","season_3"
Meerenese Pit Fighter,"During the fight , a Meerenese Pit Fighter is able to lance his opponent in the chest .","the_dance_of_dragons","season_5"
Melara,"Young Cersei and Melara , in the Prologue flashback","the_wars_to_come","season_5"
Melara Hetherspoon,"A young Cersei Lannister and her wary tag-along Melara Hetherspoon are creeping through the woods of the Westerlands .","the_wars_to_come","season_5"
Melisandre,"The shadow wrenches itself free from Melisandre's womb .","garden_of_bones","season_2"
Melisandre's God,"He asks how Davos can doubt the power of Melisandre's God when Stannis has seen visions of `` a great battle in the snow '' and Davos saw the creature she gave birth to .","second_sons","season_3"
Men,"Men come in , some wearing ironborn clothing , and interrogate him .","dark_wings,_dark_words","season_3"
Mero,"Shortly thereafter , Daenerys hosts the captains Mero , a Braavosi also known as the Titan's Bastard , and Prendahl na Ghezn , a Ghiscari .","second_sons","season_3"
Meryn,"When Ser Meryn tries to support the king , Tyrion silences the Kingsguard by ordering Bronn to kill Meryn if the knight opens his mouth again .","garden_of_bones","season_2"
Meryn Trant,"On the road to the Eyrie , Sandor Clegane and Arya Stark continue to spar verbally and physically , particularly when Clegane disparages Arya's water dancing and insults Syrio Forel for being overcome by a glorified thug like Meryn Trant .","first_of_his_name","season_4"
Mhaegen,"There Eddard meets another one of Robert's bastards , this time a girl , and her mother , a blond whore named Mhaegen .","the_wolf_and_the_lion","season_1"
Mhysa,"`` Mhysa '' is the tenth and final episode of the third season of Game of Thrones .","mhysa","season_3"
Michael Slovis,"Weiss , and directed by Michael Slovis .","the_house_of_black_and_white","season_5"
Michelle MacLaren,"Weiss and directed by Michelle MacLaren .","second_sons","season_3"
Mighdal,"Fennesz originally stayed in Master Mighdal's house after she took the city , and Mighdal's children begged him to stay , but Mighdal and Fennesz agreed that he must leave rather than face reprisals , forcing Fennesz to become homeless .","the_children","season_4"
Miguel Sapochnik,"Weiss , and directed by Miguel Sapochnik .","hardhome","season_5"
Mikken,"Jon Snow has Winterfell's blacksmith , Mikken , forge a light sword for his sister , Arya .","the_kingsroad","season_1"
Milk of the Poppy,"Jaime says he's willing to try this , but Qyburn cautions that it will cause a great amount of pain so he needs to give him Milk of the Poppy , but Jaime refuses to take it , and says he 'll just scream .","kissed_by_fire","season_3"
Mirri Maz Duur,"As Khal Drogoʼs wound festers , Daenerys defies his bloodrider Qotho and puts her trust in the enslaved witch Mirri Maz Duur .","baelor","season_1"
Missandei,"Missandei the translator , gifted to Daenerys at her request , is now dressed in higher-quality clothing which matches Dany's style of dress .","and_now_his_watch_is_ended","season_3"
Missandei of Naath,"He repeatedly insults and mocks Daenerys in his native tongue , leaving his slave translator Missandei of Naath to clean up his crude and very insulting words into more respectful language .","walk_of_punishment","season_3"
Moat Cailin,"While Reek bathes , Ramsay now plans to assault Moat Cailin and needs Reek to pretend to be someone he is n't : Theon Greyjoy .","the_laws_of_gods_and_men","season_4"
Mockingbird,"`` Mockingbird '' is the seventh episode of the fourth season of Game of Thrones [ 1 ] .","mockingbird","season_4"
Mole's Town,"Meanwhile , Samwell Tarly is fretting about Gilly's safety in Mole's Town with the wildlings loose , and it is revealed that Sam told Jon about Bran still being alive and north of the wall .","oathkeeper","season_4"
Moon Door,"Bronn kicks Ser Vardis Egen's corpse out of the Moon Door .","a_golden_crown","season_1"
Mord,"Tyrion's verbal skills are wasted on Mord .","a_golden_crown","season_1"
Mormont,"Mormont watches him as he leaves .","a_golden_crown","season_1"
Mormonts,"The note refuses , saying that the Mormonts know only one king , the King in the North , and will only follow a Stark .","the_house_of_black_and_white","season_5"
Moro,"Moro insists that she join the dosh khaleen , but another khal expresses interest in making her his khaleesi , while another suggests giving her to the Wise Masters in exchange for ten thousand horses .","book_of_the_stranger","season_6"
Mossador,"Back at the Great Pyramid , Daenerys and her council debate executing this Harpy's Son , but the debate devolves into a shouting match between Mossador and Hizdahr zo Loraq .","the_house_of_black_and_white","season_5"
Mother,"Arya makes the excuse that her Mother , whom she said was a handmaiden for years to royalty , had taught her to speak properly like them .","a_man_without_honor","season_2"
Mother of Dragons,"At the sight of the mythical animals born anew , an amazed Jorah and the few remaining Dothraki kneel and swear their allegiance to the Mother of Dragons .","fire_and_blood","season_1"
Mother's Mercy,"`` Mother's Mercy '' is the tenth and final episode of the fifth season of Game of Thrones .","mother's_mercy","season_5"
Mott,"He had been working for Tobho Mott , but with Robert dead , the secret funds being sent to Mott stopped , so he fired Gendry and told him he had to join the Night's Watch .","fire_and_blood","season_1"
Mountain That Rides,"None","cripples,_bastards_and_broken_things","season_1"
Mummer's Ford,"At the outbreak of the war , Dondarrion's group were ambushed in the Battle at the Mummer's Ford , where girls as young as seven were raped and babies were cut in half in front of their parents .","and_now_his_watch_is_ended","season_3"
Mycah,"They find Arya practicing her sword work with the son of the party's butcher , Mycah .","the_kingsroad","season_1"
Myr,"Varys says that he used to be a slave in a travelling troupe that passed through all of the Free Cities , but once when he was in Myr he was sold to a sorcerer .","and_now_his_watch_is_ended","season_3"
Myranda,"While Ramsay has rather violent sex with Myranda , Yara and her troops land and scale the walls of the castle .","the_laws_of_gods_and_men","season_4"
Myranda’s,"Ramsay disregards Myranda’s insecurities , causing Myranda to proclaim that perhaps she will marry too .","kill_the_boy","season_5"
Myrcella,"Tyrion earnestly points out that her other two children , Myrcella and Tommen , are not monsters , and they share an odd moment of sympathy .","a_man_without_honor","season_2"
Myrcella Baratheon,"Jaime Lannister is escorted into the main apartments of the Water Gardens by Areo Hotah , to be received by Prince Doran Martell in a luxurious solar , along with Ellaria Sand , Doran's son Trystane Martell , and Jaime's `` niece '' Myrcella Baratheon .","the_dance_of_dragons","season_5"
Myrcella's Lannister,"He says he feared for her safety , but when Doran insists why he did n't just send a letter by messenger-raven , he explains that they received a threatening message : Myrcella's Lannister lion pendant jammed in the mouth of dead viper .","the_dance_of_dragons","season_5"
Myrnada,"Sansa braces herself for the worst as Myrnada tenses her bow , but the worst does not come ... for her anyway .","mother's_mercy","season_5"
M​ole's Town,"News from M​ole's Town has arrived at Castle Black , where Sam worries about Gilly , blaming himself for bringing her to the town instead of keeping her with him at Castle Black .","the_mountain_and_the_viper","season_4"
NORTH,"NORTH . ''","the_lion_and_the_rose","season_4"
Naath,"Missandei also reveals that she can remember that she saw Naath burning , as she was tacken as a slave for Slaver's Bay .","oathkeeper","season_4"
Naharis,"As Naharis quickly dispatches the Meereen champion , Dany begins her siege of the city by speaking of freedom to the gathered slaves and then catapulting the broken chains of those she has freed across the city walls , demonstrating her previous successes .","breaker_of_chains","season_4"
Nakloz,"At the city of Astapor in Slaver's Bay , Daenerys Targaryen arrives before Kraznys mo Nakloz and the other slave-masters of the city , with her Dothraki guards carrying the largest of her dragons , Drogon , in its large cage .","and_now_his_watch_is_ended","season_3"
Narrow Sea,"Eddard points out that the Dothraki can not cross the Narrow Sea , as they have no ships , but Robert is concerned that the Seven Kingdoms will soon face another war .","the_kingsroad","season_1"
Neck,"Catelyn and Ser Rodrik Cassel intercept Robb's army in the Neck as it presses southwards .","the_pointy_end","season_1"
Ned,"With Sansaʼs life in danger , Ned makes a fateful decision .","baelor","season_1"
Ned Stark,"Aemon warns that the Stark words are right : a terrible winter is coming and more dangerous things than just wildlings might come with it ; after all , one of their number swore that the White Walkers had returned ... right up to the moment Ned Stark cut his head off .","lord_snow","season_1"
Nedʼs,"In the aftermath of Nedʼs capture , Syrio and Arya face off against Lannister guards , while Cersei manipulates Sansa to her own ends .","the_pointy_end","season_1"
Needle,"Hot Pie and Lommy try to bully Arya into giving up Needle , but she angrily draws the sword , warning that she `` has already killed one fat boy '' and will happily do it again .","fire_and_blood","season_1"
Neil Marshall,"Martin and directed by Neil Marshall .","blackwater","season_2"
Night King,"On top of a hill overlooking Hardhome , several White Walkers mounted on undead horses observe the battle , including the Night King .","hardhome","season_5"
Night Lands,"Irri is devastated by the death and believes the mutilation will prevent Rakharo from entering the Night Lands , the Dothraki land of the dead .","the_night_lands","season_2"
Night's Watch,"Jon ponders that he should be with him , but Maester Aemon tells him their duty to the Night's Watch comes first .","baelor","season_1"
Night's Watchman,"Before departing , Benjen stops by the eating area to farewell Yoren , a fellow Night's Watchman who scouts for new recruits in the capital .","lord_snow","season_1"
Nightfort,"Arriving at the abandoned Nightfort , Meera Reed tells Bran , Hodor and Jojen that the castle is safe to enter .","mhysa","season_3"
Nights Watch,"At Castle Black , Samwell Tarly fears for the safety of Gilly and moves her to a vassal town that frequently services the Nights Watch brothers in bodily vices .","breaker_of_chains","season_4"
Night’s Watch,"In return , the wildlings will fight alongside the Night’s Watch when White Walkers arrive .","kill_the_boy","season_5"
North,"Theon thinks that Robb should prepare the North for war , but Robb is determined to make his own decision for when that time has come , and until then will follow his parents' orders to remain in Winterfell .","a_golden_crown","season_1"
North of the Wall,"North of the Wall , Samwell Tarly and Gilly continue their march south , after barely escaping an encounter with a White Walker during which Sam actually managed to kill the creature using a dragonglass dagger .","the_rains_of_castamere","season_3"
Northeners,"Roose dispatches Locke with orders to find and kill Bran and Rickon ; Reek suggests that Jon Snow might either be sheltering the boys at Castle Black or at least may know where they have gone , while Ramsay advocates killing Jon as well , given that the fact he has Stark blood could lead to him becoming a threat , since the Northeners will rally behind him or he will simply seek revenge ( although harming Jon would constitute a grave crime since he is part of the Night's Watch and thus legally untouchable by the Seven Kingdoms ) .","the_lion_and_the_rose","season_4"
Northern,"A Lannister scout is captured , and Robb sends him back to warn Lord Tywin that twenty thousand Northern soldiers are marching against him .","the_pointy_end","season_1"
Northern Lords,"Then , in front of the Godswood , Reek gives Sansa away to Ramsay ( who actually allows Reek to call himself Theon Greyjoy ) during the wedding ceremony , which is officiated by Roose Bolton and attended by many Northern Lords .","unbowed,_unbent,_unbroken","season_5"
Northerners,"Robb says Tywin Lannister realizes that he's in such a strong position he does n't even need to attack the Northerners anymore , he just needs to wait , and let their demoralized forces unravel .","kissed_by_fire","season_3"
Northmen,"The last two of the Targaryen Kingsguard stand before the Tower and block the way of a small party of Northmen led by Eddard Stark himself .","oathbreaker","season_6"
Norvosi,"The grand melee begins with six fighters , with Jorah pairing up against a Norvosi long-axe fighter .","the_dance_of_dragons","season_5"
Nym,"Obara Sand , the eldest , is the daughter of a peasant ; Nymeria Sand ( commonly called `` Nym '' ) is the daughter of an eastern noblewoman ; the youngest of the three , Tyene Sand , is Ellaria's own daughter .","sons_of_the_harpy","season_5"
Nymeria,"Joffrey quickly becomes violent and threatens Arya at sword point , but before he can hurt her , Arya's direwolf , Nymeria , attacks Joffrey , biting at his arm .","the_kingsroad","season_1"
Nymeria Sand,"Obara Sand , the eldest , is the daughter of a peasant ; Nymeria Sand ( commonly called `` Nym '' ) is the daughter of an eastern noblewoman ; the youngest of the three , Tyene Sand , is Ellaria's own daughter .","sons_of_the_harpy","season_5"
Oathbreaker,"`` Oathbreaker '' is the third episode of the sixth season of Game of Thrones .","oathbreaker","season_6"
Oathkeeper,"`` Oathkeeper '' is the fourth episode of the fourth season of Game of Thrones .","oathkeeper","season_4"
Obara,"Obara then points out that they may have a problem .","sons_of_the_harpy","season_5"
Obara Sand,"Obara Sand , the eldest , is the daughter of a peasant ; Nymeria Sand ( commonly called `` Nym '' ) is the daughter of an eastern noblewoman ; the youngest of the three , Tyene Sand , is Ellaria's own daughter .","sons_of_the_harpy","season_5"
Oberyn,"Tywin brings up Oberyn's knowledge of poisons and the link between that and Joffrey's death – as some say the King was poisoned – and wonders whether Oberyn had helped Tyrion .","breaker_of_chains","season_4"
Oberyn Martell,"Tywin interrupts Oberyn Martell and his group sex act with Ellaria Sand and Olyvar to discuss Tyrion's up-coming trial for the murder of Joffrey .","breaker_of_chains","season_4"
Old,"Catelyn tells him he has violated the laws of man and gods , and he asks where Ned's gods were when his head was cut off ( he questions the existence of all gods , the Old and the New ) .","fire_and_blood","season_1"
Old Bear,"Now that Mormont is on the ground unarmed and helpless , Rast grabs a knife and repeatedly pounds it into Mormont's throat until the Old Bear is dead .","and_now_his_watch_is_ended","season_3"
Old Ghiscari,"Bewildered , Daenerys turns to Missandei , who reveals that the word means `` mother '' in the Old Ghiscari language .","mhysa","season_3"
Old Gods,"Bran prays by the heart tree when he is approached by Osha who tells him the Old Gods of the Forest are listening to him and that the wildlings also worship the Old Gods .","the_pointy_end","season_1"
Old Gods of the Forest,"Bran prays by the heart tree when he is approached by Osha who tells him the Old Gods of the Forest are listening to him and that the wildlings also worship the Old Gods .","the_pointy_end","season_1"
Old Nan,"Old Nan tells Bran of winter and the Long Night .","lord_snow","season_1"
Old Tongue,"in the giants' rudimentary form of the Old Tongue .","hardhome","season_5"
Old Valyria,"When a dumbfounded Kraznys demands an explanation , she declares that she is Daenerys Stormborn of House Targaryen , of the blood of Old Valyria : Valyrian is her mother-tongue indicating she 'd been feigning ignorance the entire time ( and putting up with Kraznys' insulting comments ) to lull them into a false sense of security .","and_now_his_watch_is_ended","season_3"
Oldtown,"Sam asks Jon if he can travel to Oldtown to study and replace Aemon as the new Maester of the Watch .","mother's_mercy","season_5"
Olenna,"Cersei and Olenna in the Great Sept of Baelor .","and_now_his_watch_is_ended","season_3"
Olenna Tyrell,"Joffrey gives Margaery a tour of the Great Sept of Baelor , where their royal wedding is to be held , as Cersei Lannister and Olenna Tyrell follow .","and_now_his_watch_is_ended","season_3"
Olly,"Jon Snow and Grenn are teaching several recruits , including Locke and Olly , how to fight against wildlings .","oathkeeper","season_4"
Olyvar,"After the match , Ser Loras' new squire Olyvar flirts with him , which leads to them having sex back in Loras' chambers .","kissed_by_fire","season_3"
Olyvar Frey,"Robb must also take Olyvar Frey as a squire .","baelor","season_1"
Onion Knight,"Shireen is slightly let-down , but asks if the Onion Knight came back as well : Ser Davos Seaworth has been her friend during his service to her father , and he even made her a toy ship .","kissed_by_fire","season_3"
Order of Maesters,"Qyburn acknowledges this , explaining that he was stripped of his chain by the Citadel and thrown out of the Order of Maesters , because as he says , he was conducting experiments which they felt were `` too bold . ''","kissed_by_fire","season_3"
Orell,"Mance brings Jon to one of his scouts , Orell .","dark_wings,_dark_words","season_3"
Ornela,"To illustrate her point , the high priestess indicates another of the khaleen , a Lhazareen girl ( Ornela ) taken from her village at the age of twelve .","book_of_the_stranger","season_6"
Orson,"Tyrion tells Jaime of how he used to observe Orson day after day in an attempt to understand his motives , but in the end he was never able to come to reach any understanding .","the_mountain_and_the_viper","season_4"
Orson Lannister,"In the last hours before his trial by combat , Tyrion and Jaime share a final drink in Tyrion's cell and reminisce about Orson Lannister , their simple-minded cousin who spent his days smashing beetles with a rock .","the_mountain_and_the_viper","season_4"
Osha,"Stiv and Osha accost Bran near Winterfell .","a_golden_crown","season_1"
Othell Yarwyck,"Some time later , Jon oversees the public hanging of the traitors responsible for the Mutiny at Castle Black : Bowen Marsh , Othell Yarwyck , Alliser Thorne and Olly .","oathbreaker","season_6"
Othor,"The two corpses are identified as members of Benjen Stark's missing ranging party , Jafer Flowers and Othor .","the_pointy_end","season_1"
Oxcross,"A Silent Sister working on a casualty at Oxcross .","garden_of_bones","season_2"
Pentos,"He is still dressed in his now ragged clothes from Pentos , having refused to dress like a Dothraki , whom he regards as savage pordh .","cripples,_bastards_and_broken_things","season_1"
Pentoshi,"Jaime Lannister and Ser Bronn are on a Pentoshi merchant ship , which is headed to Oldtown in the Reach .","sons_of_the_harpy","season_5"
Petyr,"Petyr talks with Eddard .","cripples,_bastards_and_broken_things","season_1"
Petyr Baelish,"'Littlefinger' Petyr Baelish , and Grand Maester Pycelle are both concerned with the harshness of these orders and Eddard's actions against the Lannisters , but Eddard wants to see justice done .","a_golden_crown","season_1"
Piggy,"He directs the other recruits to attack 'Ser Piggy' , but Jon Snow finds this cruel and unfair , and takes pity on Sam and fends off the attackers .","cripples,_bastards_and_broken_things","season_1"
Pit,"Finding the exits blocked , the group makes a stand in the center of the Pit with remainder of the Unsullied defenders .","the_dance_of_dragons","season_5"
Pits,"Jorah enters the Pits early , upon realizing that she is watching and will be repulsed by what she's seeing , and elbows down Yezzan who tried to berate him .","the_gift","season_5"
Planky Town,"The Pentoshi ship captain found her in Planky Town , and as Bronn feared , he indeed tried to sell her information about Jaime Lannister's arrival in Dorne .","sons_of_the_harpy","season_5"
Pod,"Tyrion is fascinated at Pod's ability to pleasure women .","walk_of_punishment","season_3"
Podrick,"Tyrion , barely conscious and held by Podrick watches a battle that seems lost .","blackwater","season_2"
Podrick Payne,"Before he can strike Tyrion again , Tyrion's squire Podrick Payne kills Ser Mandon from behind with his spear .","blackwater","season_2"
Podrick Payne of Stannis,"Brienne of Tarth was warned by Podrick Payne of Stannis's arrival and leaves her watch for Sansa's signal .","mother's_mercy","season_5"
Polliver,"Arya is incapacitated by Polliver who takes Needle from her .","what_is_dead_may_never_die","season_2"
Pree,"The young queen is unconcerned however , and simply regards Pree with a cool , almost lazy gaze .","valar_morghulis","season_2"
Prendahl,"Shortly thereafter , Daenerys hosts the captains Mero , a Braavosi also known as the Titan's Bastard , and Prendahl na Ghezn , a Ghiscari .","second_sons","season_3"
Prendahl na Ghezn,"None","second_sons","season_3"
Present-day Hodor,"Present-day Hodor braces himself against the door long enough for Meera to disappear into the snow with Bran's unconscious body on the sled .","the_door","season_6"
Priestess,"Tyrion's interest in the scene wanes when the Priestess halts in her sermon and stares directly into his eyes .","high_sparrow","season_5"
Prince,"Hotah and the Prince exchange a look as she departs , the former meaningfully indicating his axe , but Doran shakes his head and returns his attention to the Water Gardens as he contemplates his next move .","the_house_of_black_and_white","season_5"
Prince Doran,"Lord Blackmont approaches them on horseback and says Prince Doran is in poor health and remained at Sunspear .","two_swords","season_4"
Prince Doran Martell,"She informs them that Prince Doran Martell will not raise Dorne's armies to avenge his brother's death .","sons_of_the_harpy","season_5"
Prince Doran Martell of Dorne,"Tyrion Lannister , Bronn , and Podrick Payne wait on a road outside the city for the arrival of Prince Doran Martell of Dorne , who has been invited to the royal wedding .","two_swords","season_4"
Prince Joffrey,"Prince Joffrey comes to apologize to Sansa for the incident on the Kingsroad .","a_golden_crown","season_1"
Prince Oberyn,"Cersei talks to Prince Oberyn and asks him a favor .","first_of_his_name","season_4"
Prince Oberyn Martell,"King Tommen recuses himself from the trial , appointing his grandfather Tywin , Prince Oberyn Martell , and Lord Mace Tyrell as judges .","the_laws_of_gods_and_men","season_4"
Prince Rhaegar,"In the final tilt , Prince Rhaegar rode against Ser Barristan Selmy .","sons_of_the_harpy","season_5"
Prince Rhaegar Targaryen,"In the crypts Robert offers up his prayers at the tomb of Lyanna Stark , Eddard's younger sister , whom Robert was betrothed to before she was kidnapped by Prince Rhaegar Targaryen and died shortly after being rescued .","winter_is_coming","season_1"
Prince Tommen Baratheon,"The royal court including King Joffrey Baratheon , Queen Regent Cersei Lannister , Prince Tommen Baratheon , and Sansa Stark are at the docks seeing off Princess Myrcella Baratheon as she departs in a ship bound for Dorne .","the_old_gods_and_the_new","season_2"
Prince Trystane,"In the sept , Jaime and Tommen talk about Myrcella and Prince Trystane .","home","season_6"
Prince of Dorne,"In the Water Gardens of Dorne , Ellaria Sand rudely demands an audience with Doran Martell , the ruling Prince of Dorne .","the_house_of_black_and_white","season_5"
Princess Myrcella,"Below decks , Bronn remarks on why Jaime must want to go and protect Princess Myrcella for himself : he's the one who let Tyrion escape , and he hopes this will make up for that .","sons_of_the_harpy","season_5"
Princess Myrcella Baratheon,"The royal court including King Joffrey Baratheon , Queen Regent Cersei Lannister , Prince Tommen Baratheon , and Sansa Stark are at the docks seeing off Princess Myrcella Baratheon as she departs in a ship bound for Dorne .","the_old_gods_and_the_new","season_2"
Princess Shireen,"Stannis and Davos look on , along with Queen Selyse and Princess Shireen .","the_children","season_4"
Princess Shireen Baratheon,"Selyse understands he is referring to their daughter and only child , Princess Shireen Baratheon .","kissed_by_fire","season_3"
Princess Shireen of House Baratheon,"Shireen insists that she wants to , because she is Princess Shireen of House Baratheon , his daughter .","the_dance_of_dragons","season_5"
Protector of the Realm,"Robert Baratheon signs a document confirming Eddard Stark as Protector of the Realm .","you_win_or_you_die","season_1"
Pyat,"Daenerys is also chained by Pyat's magic .","valar_morghulis","season_2"
Pyat Pree,"The warlock Pyat Pree confesses to stealing the dragons and declares Xaro the King of Qarth .","a_man_without_honor","season_2"
Pycelle,"Pycelle said he did all he could to save Jon Arryn , but the illness was sudden and severe .","cripples,_bastards_and_broken_things","season_1"
Pyke,"A woman offers him a ride to Pyke and he attempts to seduce her throughout the journey .","the_night_lands","season_2"
Pyp,"Jon angrily charges at him with a knife and Thorne is only saved by Grenn and Pyp holding Jon back .","the_pointy_end","season_1"
Pypar,"The other riders are Grenn and Pypar .","fire_and_blood","season_1"
Pyp​,"Pyp​ manages to kill a wildling with his crossbow , but is then shot through the neck by Ygritte .","the_watchers_on_the_wall","season_4"
Qaggaz,"Contemplating his greyscale , Jorah returns to Yezzan zo Qaggaz and offers to fight for him .","hardhome","season_5"
Qarth,"Daenerys and her followers arrive at the great city of Qarth and hope to find refuge there .","garden_of_bones","season_2"
Qartheen,"Jorah seems to find these threats rather reckless , but one of the Thirteen , Xaro Xhoan Daxos , chooses to vouch for Daenerys through Sumai , a blood oath by which a Qartheen may vouch for a visitor .","garden_of_bones","season_2"
Qhorin,"Qhorin arrives and warns Jeor that they must change their tactics to combat the wildling army under King-Beyond-the-Wall Mance Rayder .","the_ghost_of_harrenhal","season_2"
Qhorin Halfhand,"Jon Snow is still separated from the Night's Watch scouting group led by Qhorin Halfhand .","a_man_without_honor","season_2"
Qotho,"Drogo responds that he will give Viserys a golden crown `` that men will tremble to behold '' , and Viserys is pleased until Drogo's bloodrider Qotho breaks his arm , making him drop the sword , and kicks him to the floor .","a_golden_crown","season_1"
Quaithe,"Quaithe knows that Jorah once betrayed Daenerys by spying on her .","a_man_without_honor","season_2"
Quaithe of Asshai,"Jorah questions Quaithe of Asshai .","a_man_without_honor","season_2"
Queen,"Sansa is unaware that the Queen put Joffrey up to the apology some time ago .","a_golden_crown","season_1"
Queen Cersei,"He finds both King Robert Baratheon and Queen Cersei waiting .","a_golden_crown","season_1"
Queen Cersei Lannister,"As the Silent Sisters prepare his body for burial , Queen Cersei Lannister looks on .","winter_is_coming","season_1"
Queen Daenerys,"Though not in the circumstances they hoped , Tyrion and Jorah are once again quickly heading towards Meereen and Queen Daenerys .","unbowed,_unbent,_unbroken","season_5"
Queen Daenerys Targaryen,"In Meereen , Queen Daenerys Targaryen sits in her throne room where she is receiving the day's supplicants .","the_children","season_4"
Queen Margaery,"Loras reminds him of the importance of fathering an heir and goes to fetch his sister Queen Margaery .","what_is_dead_may_never_die","season_2"
